dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,13.270281,19.396141,8.057313,10.263677,6.537374,0.000000,0.378140
0.020000,13.457820,19.470795,8.263894,10.394424,6.537374,0.000000,0.385960
0.020000,13.650801,19.551541,8.473090,10.525172,6.537374,0.000000,0.405843
0.020000,13.844715,19.636747,8.684901,10.655919,6.537374,0.000000,0.421415
0.020000,14.039853,19.725625,8.899327,10.786667,6.537374,0.000000,0.432595
0.020000,14.235967,19.817071,9.115714,10.852040,3.268687,-163.434342,0.439276
0.020000,14.431902,19.909483,9.332349,10.811423,-2.030846,-264.976642,0.441383
0.020000,14.626526,20.001238,9.547517,10.705433,-5.299533,-163.434342,0.438955
0.020000,14.819428,20.091088,9.760318,10.574685,-6.537374,-61.892043,0.432104
0.020000,15.010750,20.178114,9.970504,10.443938,-6.537374,0.000000,0.420946
0.020000,15.200815,20.261542,10.178076,10.313190,-6.537374,-0.000000,0.405574
0.020000,15.389893,20.340634,10.383032,10.182443,-6.537374,0.000000,0.386072
0.020000,15.578194,20.414680,10.585373,10.051695,-6.537374,0.000000,0.362526
0.020000,15.765865,20.483002,10.785100,9.920948,-6.537374,0.000000,0.335042
0.020000,15.952978,20.544956,10.982211,9.790200,-6.537374,0.000000,0.303762
0.020000,16.139529,20.599946,11.176708,9.659453,-6.537374,-0.000000,0.268884
0.020000,16.325430,20.647431,11.368590,9.528705,-6.537374,0.000000,0.230677
0.020000,16.510511,20.686950,11.557856,9.397958,-6.537374,0.000000,0.189491
0.020000,16.694524,20.718134,11.744508,9.267211,-6.537374,-0.000000,0.145763
0.020000,16.877153,20.740727,11.928545,9.136463,-6.537374,0.000000,0.100011
0.020000,17.058026,20.754603,12.109966,9.005716,-6.537374,0.000000,0.052819
0.020000,17.236741,20.759772,12.288773,8.874968,-6.537374,0.000000,0.004810
0.020000,17.412883,20.756382,12.464965,8.744221,-6.537374,0.000000,6.239794
0.020000,17.586051,20.744713,12.638542,8.613473,-6.537374,0.000000,6.191998
0.020000,17.755875,20.725156,12.809504,8.482726,-6.537374,0.000000,6.145145
0.020000,17.916939,20.699174,12.977851,8.351978,-6.537374,0.000000,6.106236
0.020000,18.080365,20.671639,13.143583,8.221231,-6.537374,0.000000,6.125470
0.020000,18.241644,20.647230,13.306700,8.090483,-6.537374,0.000000,6.139748
0.020000,18.400616,20.625122,13.467202,7.959736,-6.537374,-0.000000,6.149592
0.020000,18.557163,20.604596,13.625090,7.828988,-6.537374,0.000000,6.155406
0.020000,18.711196,20.585017,13.780362,7.698241,-6.537374,-0.000000,6.157496
0.020000,18.862641,20.565816,13.933019,7.567493,-6.537374,-0.000000,6.156084
0.020000,19.011433,20.546484,14.083062,7.436746,-6.537374,0.000000,6.151320
0.020000,19.157507,20.526555,14.230489,7.305998,-6.537374,-0.000000,6.143296
0.020000,19.300794,20.505598,14.375302,7.175251,-6.537374,0.000000,6.132052
0.020000,19.441218,20.483214,14.517499,7.044503,-6.537374,0.000000,6.117584
0.020000,19.578687,20.459027,14.657082,6.913756,-6.537374,-0.000000,6.099851
0.020000,19.713094,20.432682,14.794049,6.783009,-6.537374,0.000000,6.078782
0.020000,19.844312,20.403845,14.928402,6.652261,-6.537374,-0.000000,6.054285
0.020000,19.972189,20.372203,15.060140,6.521514,-6.537374,-0.000000,6.026259
0.020000,20.096546,20.337466,15.189263,6.390766,-6.537374,0.000000,5.994604
0.020000,20.217175,20.299371,15.315771,6.260019,-6.537374,-0.000000,5.959243
0.020000,20.333839,20.257693,15.439663,6.129271,-6.537374,0.000000,5.920136
0.020000,20.446273,20.212253,15.560941,5.998524,-6.537374,0.000000,5.877314
0.020000,20.554188,20.162931,15.679604,5.867776,-6.537374,-0.000000,5.830899
0.020000,20.657281,20.109676,15.795652,5.737029,-6.537374,0.000000,5.781134
0.020000,20.755250,20.052526,15.909086,5.606281,-6.537374,0.000000,5.728401
0.020000,20.847807,19.991610,16.019904,5.475534,-6.537374,-0.000000,5.673230
0.020000,20.934701,19.927157,16.128107,5.344786,-6.537374,0.000000,5.616288
0.020000,21.015739,19.859492,16.233695,5.214039,-6.537374,0.000000,5.558345
0.020000,21.090806,19.789026,16.336668,5.083291,-6.537374,0.000000,5.500226
0.020000,21.159873,19.716233,16.437027,4.952544,-6.537374,0.000000,5.442749
0.020000,21.223004,19.641630,16.534770,4.821796,-6.537374,0.000000,5.386666
0.020000,21.280354,19.565747,16.629899,4.691049,-6.537374,0.000000,5.332614
0.020000,21.332153,19.489107,16.722412,4.560301,-6.537374,0.000000,5.281086
0.020000,21.378695,19.412205,16.812311,4.429554,-6.537374,0.000000,5.232422
0.020000,21.420314,19.335491,16.899594,4.298807,-6.537374,-0.000000,5.186820
0.020000,21.457371,19.259370,16.984263,4.168059,-6.537374,0.000000,5.144354
0.020000,21.490237,19.184192,17.066317,4.037312,-6.537374,-0.000000,5.105001
0.020000,21.519279,19.110258,17.145755,3.906564,-6.537374,0.000000,5.068667
0.020000,21.544856,19.037819,17.222579,3.775817,-6.537374,-0.000000,5.035210
0.020000,21.567303,18.967091,17.296788,3.645069,-6.537374,0.000000,5.004462
0.020000,21.586939,18.898245,17.368382,3.514322,-6.537374,0.000000,4.976237
0.020000,21.604058,18.831425,17.437361,3.383574,-6.537374,-0.000000,4.950349
0.020000,21.618928,18.766751,17.503725,3.252827,-6.537374,0.000000,4.926615
0.020000,21.631797,18.704315,17.567474,3.122079,-6.537374,-0.000000,4.904861
0.020000,21.642887,18.644197,17.628608,2.991332,-6.537374,-0.000000,4.884923
0.020000,21.652403,18.586457,17.687127,2.860584,-6.537374,0.000000,4.866652
0.020000,21.660527,18.531148,17.743032,2.729837,-6.537374,0.000000,4.849911
0.020000,21.667425,18.478307,17.796321,2.599089,-6.537374,0.000000,4.834574
0.020000,21.673245,18.427969,17.846995,2.468342,-6.537374,0.000000,4.820529
0.020000,21.678123,18.380158,17.895054,2.337594,-6.537374,0.000000,4.807676
0.020000,21.682180,18.334895,17.940499,2.206847,-6.537374,0.000000,4.795924
0.020000,21.685523,18.292197,17.983328,2.076099,-6.537374,0.000000,4.785192
0.020000,21.688251,18.252075,18.023543,1.945352,-6.537374,-0.000000,4.775407
0.020000,21.690451,18.214540,18.061142,1.814605,-6.537374,0.000000,4.766508
0.020000,21.692202,18.179598,18.096127,1.683857,-6.537374,0.000000,4.758435
0.020000,21.693573,18.147259,18.128497,1.553110,-6.537374,-0.000000,4.751139
0.020000,21.694628,18.117522,18.158251,1.422362,-6.537374,0.000000,4.744575
0.020000,21.695422,18.090395,18.185391,1.291615,-6.537374,-0.000000,4.738705
0.020000,21.696003,18.065877,18.209916,1.160867,-6.537374,0.000000,4.733493
0.020000,21.696415,18.043971,18.231826,1.030120,-6.537374,0.000000,4.728910
0.020000,21.696695,18.024678,18.251121,0.899372,-6.537374,-0.000000,4.724930
0.020000,21.696876,18.007999,18.267801,0.768625,-6.537374,0.000000,4.721532
0.020000,21.696985,17.993933,18.281866,0.637877,-6.537374,-0.000000,4.718695
0.020000,21.697044,17.982485,18.293316,0.507130,-6.537374,0.000000,4.716406
0.020000,21.697071,17.973650,18.302151,0.376382,-6.537374,-0.000000,4.714652
0.020000,21.697082,17.967430,18.308371,0.245635,-6.537374,0.000000,4.713423
0.020000,21.697084,17.963824,18.311976,0.114887,-6.537374,-0.000000,4.712712
0.020000,21.697084,17.962427,18.313373,0.024757,-4.506528,101.542300,4.712438
0.020000,21.697084,17.962179,18.313620,0.000000,-1.237841,163.434342,4.712389
0.020000,21.697084,17.962179,18.313620,0.000000,0.000000,61.892043,4.712389
