dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,13.867615,10.112300,8.337313,10.625762,7.052626,-1.131719,5.989423
0.020000,14.072968,10.047531,8.552639,10.766263,7.025019,-1.380367,5.965815
0.020000,14.279356,9.976953,8.770760,10.906094,6.991567,-1.672630,5.941490
0.020000,14.486549,9.900344,8.991663,11.045133,6.951956,-1.980534,5.916513
0.020000,14.694306,9.817499,9.215329,11.183278,6.907247,-2.235448,5.890955
0.020000,14.901761,9.728512,9.441063,11.286725,5.172365,-86.744075,5.864973
0.020000,15.107136,9.634008,9.667138,11.303758,0.851629,-216.036826,5.838853
0.020000,15.308734,9.534798,9.891826,11.234377,-3.469063,-216.034598,5.812882
0.020000,15.502443,9.433215,10.110554,10.936431,-14.897271,-571.410410,5.784442
0.020000,15.706326,9.307526,10.350066,11.975573,51.957074,3342.717242,5.679039
0.020000,15.891725,9.166593,10.582951,11.644249,-16.566194,-3426.163361,5.589806
0.020000,16.060029,9.015790,10.808931,11.299025,-17.261204,-34.750498,5.517834
0.020000,16.213682,8.859393,11.028179,10.962380,-16.832218,21.449280,5.462405
0.020000,16.355444,8.700584,11.241056,10.643867,-15.925684,45.326698,5.422041
0.020000,16.487969,8.541709,11.447948,10.344598,-14.963423,48.113047,5.395179
0.020000,16.613641,8.384547,11.649178,10.061489,-14.155443,40.399023,5.380513
0.020000,16.734541,8.230532,11.844977,9.789962,-13.576364,28.953913,5.377104
0.020000,16.852463,8.080910,12.035483,9.525269,-13.234635,17.086465,5.384397
0.020000,16.968953,7.936854,12.220744,9.263088,-13.109058,6.278841,5.402186
0.020000,17.085326,7.799534,12.400742,8.999901,-13.159350,-2.514594,5.430544
0.020000,17.202680,7.670163,12.575411,8.733429,-13.323613,-8.213134,5.469728
0.020000,17.321891,7.550000,12.744676,8.463228,-13.510061,-9.322386,5.520029
0.020000,17.443594,7.440317,12.908510,8.191714,-13.575692,-3.281567,5.581548
0.020000,17.568171,7.342322,13.067011,7.925078,-13.331778,12.195675,5.653892
0.020000,17.695762,7.257030,13.220485,7.673664,-12.570707,38.053581,5.735843
0.020000,17.826289,7.185148,13.369496,7.450574,-11.154517,70.809496,5.825143
0.020000,17.959503,7.126981,13.514855,7.267965,-9.130459,101.202917,5.918567
0.020000,18.095008,7.082421,13.657499,7.132162,-6.790148,117.015536,6.012388
0.020000,18.232265,7.050986,13.798309,7.040537,-4.581254,110.444676,6.103081
0.020000,18.370609,7.031892,13.937965,6.982790,-2.887334,84.696039,6.187948
0.020000,18.509295,7.024133,14.076868,6.945140,-1.882501,50.241608,6.265385
0.020000,18.647571,7.026560,14.215165,6.914871,-1.513448,18.452665,0.051616
0.020000,18.784752,7.037972,14.352821,6.882753,-1.605883,-4.621771,0.113157
0.020000,18.922865,7.056035,14.492110,6.964451,4.084859,284.537135,0.138728
0.020000,19.065003,7.077057,14.635793,7.184174,10.986173,345.065696,0.155290
0.020000,19.203725,7.100054,14.776408,7.030771,-7.670157,-932.816522,0.173651
0.020000,19.338940,7.125159,14.913934,6.876295,-7.723799,-2.682079,0.193899
0.020000,19.470544,7.152494,15.048347,6.720645,-7.782479,-2.934014,0.216124
0.020000,19.598421,7.182173,15.179623,6.563791,-7.842697,-3.010905,0.240425
0.020000,19.722443,7.214293,15.307738,6.405724,-7.903365,-3.033368,0.266898
0.020000,19.842472,7.248940,15.432667,6.246467,-7.962874,-2.975450,0.295637
0.020000,19.958360,7.286179,15.554391,6.086205,-8.013101,-2.511360,0.326725
0.020000,20.069952,7.326055,15.672893,5.925114,-8.054540,-2.071979,0.360225
0.020000,20.177089,7.368588,15.788164,5.763557,-8.077831,-1.164542,0.396175
0.020000,20.279616,7.413769,15.900205,5.602019,-8.076909,0.046112,0.434574
0.020000,20.377382,7.461561,16.009027,5.441129,-8.044516,1.619647,0.475371
0.020000,20.470254,7.511890,16.114660,5.281638,-7.974551,3.498255,0.518453
0.020000,20.558120,7.564651,16.217149,5.124443,-7.859737,5.740687,0.563637
0.020000,20.640895,7.619702,16.316559,4.970520,-7.696120,8.180861,0.610661
0.020000,20.718535,7.676870,16.412976,4.820809,-7.485574,10.527296,0.659190
0.020000,20.791032,7.735953,16.506500,4.676199,-7.230481,12.754633,0.708815
0.020000,20.858425,7.796726,16.597247,4.537366,-6.941676,14.440244,0.759076
0.020000,20.920794,7.858941,16.685341,4.404719,-6.632344,15.466648,0.809478
0.020000,20.978261,7.922338,16.770908,4.278328,-6.319566,15.638898,0.859522
0.020000,21.030982,7.986648,16.854066,4.157929,-6.019943,14.981105,0.908728
0.020000,21.079147,8.051597,16.934925,4.042939,-5.749505,13.521941,0.956664
0.020000,21.122967,8.116910,17.013576,3.932551,-5.519379,11.506286,1.002964
0.020000,21.162672,8.182318,17.090092,3.825796,-5.337743,9.081773,1.047334
0.020000,21.198505,8.247559,17.164526,3.721718,-5.203910,6.691685,1.089563
0.020000,21.230716,8.312385,17.236913,3.619349,-5.118442,4.273405,1.129513
0.020000,21.259557,8.376558,17.307270,3.517844,-5.075268,2.158693,1.167114
0.020000,21.285280,8.439862,17.375600,3.416493,-5.067553,0.385752,1.202355
0.020000,21.308129,8.502095,17.441895,3.314737,-5.087813,-1.013030,1.235266
0.020000,21.328344,8.563075,17.506138,3.212163,-5.128696,-2.044122,1.265915
0.020000,21.346154,8.622639,17.568308,3.108490,-5.183615,-2.745935,1.294389
0.020000,21.361777,8.680640,17.628377,3.003435,-5.252784,-3.458460,1.320793
0.020000,21.375420,8.736952,17.686318,2.897049,-5.319306,-3.326127,1.345241
0.020000,21.387277,8.791461,17.742101,2.789184,-5.393224,-3.695895,1.367847
0.020000,21.397528,8.844069,17.795699,2.679880,-5.465205,-3.599054,1.388727
0.020000,21.406341,8.894692,17.847083,2.569207,-5.533646,-3.422017,1.407992
0.020000,21.413873,8.943255,17.896226,2.457168,-5.601946,-3.415022,1.425748
0.020000,21.420267,8.989694,17.943104,2.343877,-5.664546,-3.130014,1.442095
0.020000,21.425656,9.033956,17.987692,2.229422,-5.722758,-2.910606,1.457127
0.020000,21.430160,9.075994,18.029971,2.113926,-5.774825,-2.603332,1.470928
0.020000,21.433890,9.115768,18.069920,1.997443,-5.824114,-2.464450,1.483579
0.020000,21.436947,9.153244,18.107520,1.880015,-5.871421,-2.365341,1.495150
0.020000,21.439424,9.188393,18.142756,1.761820,-5.909742,-1.916067,1.505707
0.020000,21.441403,9.221191,18.175614,1.642883,-5.946861,-1.855943,1.515309
0.020000,21.442960,9.251616,18.206079,1.523256,-5.981322,-1.723053,1.524008
0.020000,21.444162,9.279651,18.234140,1.403053,-6.010189,-1.443344,1.531852
0.020000,21.445070,9.305282,18.259787,1.282328,-6.036250,-1.303028,1.538883
0.020000,21.445738,9.328495,18.283010,1.161145,-6.059146,-1.144809,1.545138
0.020000,21.446214,9.349280,18.303800,1.039532,-6.080655,-1.075457,1.550650
0.020000,21.446540,9.367629,18.322151,0.917550,-6.099057,-0.920104,1.555448
0.020000,21.446751,9.383533,18.338057,0.795299,-6.112589,-0.676600,1.559555
0.020000,21.446879,9.396988,18.351513,0.672780,-6.125910,-0.666051,1.562994
0.020000,21.446950,9.407988,18.362513,0.550016,-6.138237,-0.616373,1.565781
0.020000,21.446984,9.416530,18.371056,0.427117,-6.144954,-0.335843,1.567931
0.020000,21.446996,9.422612,18.377137,0.304071,-6.152267,-0.365617,1.569453
0.020000,21.447000,9.426229,18.380754,0.180859,-6.160594,-0.416358,1.570355
0.020000,21.447000,9.427711,18.382236,0.074112,-5.337345,41.162457,1.570724
0.020000,21.447000,9.428000,18.382525,0.014435,-2.983870,117.673757,1.570796
0.020000,21.447000,9.428000,18.382525,0.000000,-0.721753,113.105815,1.570796
