dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,16.698154,12.730126,11.017237,1.440699,-6.483591,0.015690,0.022382
0.020000,16.724368,12.730718,11.043457,1.311033,-6.483307,0.014169,0.022737
0.020000,16.747990,12.731259,11.067085,1.181372,-6.483038,0.013463,0.023059
0.020000,16.769018,12.731747,11.088119,1.051717,-6.482791,0.012372,0.023346
0.020000,16.787454,12.732179,11.106560,0.922065,-6.482586,0.010244,0.023599
0.020000,16.803298,12.732555,11.122409,0.792417,-6.482411,0.008756,0.023816
0.020000,16.816550,12.732872,11.135664,0.662772,-6.482237,0.008682,0.023999
0.020000,16.827209,12.733129,11.146327,0.533130,-6.482104,0.006663,0.024145
0.020000,16.835277,12.733324,11.154397,0.403490,-6.481992,0.005588,0.024257
0.020000,16.840752,12.733457,11.159874,0.273851,-6.481933,0.002976,0.024333
0.020000,16.843636,12.733527,11.162758,0.144214,-6.481846,0.004318,0.024372
0.020000,16.844502,12.733548,11.163625,0.043342,-5.043602,71.912212,0.024384
0.020000,16.844575,12.733550,11.163698,0.003644,-1.984899,152.935136,0.024385
0.020000,16.844575,12.733550,11.163698,0.000000,-0.182219,90.133998,0.024385
