dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,13.249607,12.469084,7.578996,6.844077,-6.504237,-0.000000,6.271362
0.020000,13.385179,12.467540,7.714577,6.713992,-6.504237,0.000000,6.272237
0.020000,13.518151,12.466143,7.847556,6.583908,-6.504237,0.000000,6.273132
0.020000,13.648522,12.464891,7.977933,6.453823,-6.504237,0.000000,6.274046
0.020000,13.776293,12.463783,8.105709,6.323738,-6.504237,-0.000000,6.274975
0.020000,13.901463,12.462814,8.230883,6.193653,-6.504237,0.000000,6.275919
0.020000,14.024032,12.461981,8.353455,6.063569,-6.504237,0.000000,6.276875
0.020000,14.144001,12.461282,8.473425,5.933484,-6.504237,0.000000,6.277840
0.020000,14.261368,12.460711,8.590794,5.803399,-6.504237,-0.000000,6.278814
0.020000,14.376135,12.460266,8.705561,5.673314,-6.504237,0.000000,6.279794
0.020000,14.488300,12.459940,8.817727,5.543230,-6.504237,0.000000,6.280778
0.020000,14.597863,12.459730,8.927290,5.413145,-6.504237,0.000000,6.281764
0.020000,14.704825,12.459631,9.034253,5.283060,-6.504237,-0.000000,6.282751
0.020000,14.809186,12.459637,9.138613,5.152975,-6.504237,0.000000,0.000552
0.020000,14.910944,12.459743,9.240372,5.022891,-6.504237,-0.000000,0.001535
0.020000,15.010101,12.459943,9.339528,4.892806,-6.504237,0.000000,0.002514
0.020000,15.106656,12.460233,9.436084,4.762721,-6.504237,-0.000000,0.003487
0.020000,15.200609,12.460606,9.530037,4.632636,-6.504237,0.000000,0.004452
0.020000,15.291959,12.461056,9.621389,4.502552,-6.504237,-0.000000,0.005408
0.020000,15.380708,12.461578,9.710139,4.372467,-6.504237,0.000000,0.006353
0.020000,15.466854,12.462165,9.796288,4.242382,-6.504237,-0.000000,0.007287
0.020000,15.550399,12.462812,9.879835,4.112297,-6.504237,0.000000,0.008206
0.020000,15.631341,12.463513,9.960780,3.982213,-6.504237,-0.000000,0.009111
0.020000,15.709681,12.464262,10.039123,3.852128,-6.504237,0.000000,0.010000
0.020000,15.785418,12.465052,10.114865,3.722043,-6.504237,-0.000000,0.010871
0.020000,15.858554,12.465878,10.188005,3.591958,-6.504237,0.000000,0.011724
0.020000,15.929087,12.466734,10.258543,3.461874,-6.504237,-0.000000,0.012557
0.020000,15.997018,12.467615,10.326480,3.331789,-6.504237,0.000000,0.013369
0.020000,16.062346,12.468514,10.391815,3.201704,-6.504237,-0.000000,0.014159
0.020000,16.125073,12.469426,10.454548,3.071619,-6.504237,0.000000,0.014925
0.020000,16.185197,12.470346,10.514680,2.941535,-6.504237,-0.000000,0.015668
0.020000,16.242720,12.471268,10.572209,2.811450,-6.504237,0.000000,0.016385
0.020000,16.297640,12.472187,10.627138,2.681365,-6.504237,-0.000000,0.017077
0.020000,16.349959,12.473098,10.679464,2.551281,-6.504237,0.000000,0.017741
0.020000,16.399676,12.473996,10.729189,2.421196,-6.504237,-0.000000,0.018378
0.020000,16.446790,12.474876,10.776312,2.291111,-6.504237,0.000000,0.018986
0.020000,16.491304,12.475734,10.820833,2.161026,-6.504237,0.000000,0.019564
0.020000,16.533215,12.476566,10.862753,2.030942,-6.504237,-0.000000,0.020113
0.020000,16.572525,12.477367,10.902071,1.900857,-6.504237,0.000000,0.020630
0.020000,16.609233,12.478133,10.938787,1.770772,-6.504237,0.000000,0.021117
0.020000,16.643340,12.478861,10.972902,1.640687,-6.504237,0.000000,0.021571
0.020000,16.674845,12.479547,11.004415,1.510603,-6.504237,0.000000,0.021993
0.020000,16.703749,12.480189,11.033326,1.380518,-6.504237,0.000000,0.022382
0.020000,16.730052,12.480782,11.059635,1.250433,-6.504237,0.000000,0.022737
0.020000,16.753754,12.481325,11.083343,1.120348,-6.504237,-0.000000,0.023059
0.020000,16.774854,12.481815,11.104449,0.990264,-6.504237,0.000000,0.023346
0.020000,16.793354,12.482249,11.122954,0.860179,-6.504237,0.000000,0.023599
0.020000,16.809252,12.482626,11.138856,0.730094,-6.504237,-0.000000,0.023816
0.020000,16.822549,12.482944,11.152158,0.600009,-6.504237,0.000000,0.023999
0.020000,16.833245,12.483201,11.162857,0.469925,-6.504237,0.000000,0.024145
0.020000,16.841341,12.483397,11.170955,0.339840,-6.504237,0.000000,0.024257
0.020000,16.846835,12.483531,11.176450,0.209755,-6.504237,-0.000000,0.024333
0.020000,16.849728,12.483601,11.179345,0.079670,-6.504237,0.000000,0.024372
0.020000,16.850598,12.483623,11.180215,0.007314,-3.617816,144.321050,0.024384
0.020000,16.850671,12.483624,11.180288,0.000000,-0.365698,162.605936,0.024385
0.020000,16.850671,12.483624,11.180288,0.000000,0.000000,18.284885,0.024385
