dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,13.246651,12.219101,7.565534,6.919774,-6.488721,-0.071445,6.271362
0.020000,13.382442,12.217555,7.701333,6.789972,-6.490125,-0.070216,6.272237
0.020000,13.515638,12.216156,7.834536,6.660142,-6.491502,-0.068851,6.273132
0.020000,13.646237,12.214902,7.965142,6.530285,-6.492854,-0.067571,6.274046
0.020000,13.774240,12.213791,8.093150,6.400401,-6.494179,-0.066245,6.274975
0.020000,13.899646,12.212820,8.218559,6.270492,-6.495477,-0.064923,6.275919
0.020000,14.022455,12.211986,8.341371,6.140557,-6.496750,-0.063658,6.276875
0.020000,14.142665,12.211285,8.461583,6.010597,-6.497997,-0.062334,6.277840
0.020000,14.260276,12.210714,8.579195,5.880612,-6.499215,-0.060903,6.278814
0.020000,14.375287,12.210267,8.694207,5.750604,-6.500411,-0.059783,6.279794
0.020000,14.487698,12.209941,8.806618,5.620573,-6.501576,-0.058266,6.280778
0.020000,14.597508,12.209730,8.916429,5.490518,-6.502717,-0.057044,6.281764
0.020000,14.704717,12.209631,9.023638,5.360442,-6.503830,-0.055666,6.282751
0.020000,14.809324,12.209637,9.128244,5.230343,-6.504922,-0.054577,0.000552
0.020000,14.911328,12.209743,9.230249,5.100224,-6.505980,-0.052908,0.001535
0.020000,15.010729,12.209944,9.329651,4.970083,-6.507013,-0.051662,0.002514
0.020000,15.107527,12.210234,9.426449,4.839923,-6.508022,-0.050463,0.003487
0.020000,15.201722,12.210608,9.520644,4.709743,-6.509007,-0.049245,0.004452
0.020000,15.293311,12.211060,9.612235,4.579544,-6.509958,-0.047544,0.005408
0.020000,15.382296,12.211583,9.701221,4.449326,-6.510886,-0.046378,0.006353
0.020000,15.468676,12.212172,9.787603,4.319090,-6.511785,-0.044946,0.007287
0.020000,15.552450,12.212821,9.871380,4.188837,-6.512671,-0.044313,0.008206
0.020000,15.633619,12.213523,9.952551,4.058567,-6.513504,-0.041641,0.009111
0.020000,15.712181,12.214274,10.031117,3.928280,-6.514335,-0.041591,0.010000
0.020000,15.788136,12.215067,10.107076,3.797977,-6.515131,-0.039799,0.010871
0.020000,15.861485,12.215895,10.180429,3.667660,-6.515888,-0.037840,0.011724
0.020000,15.932226,12.216754,10.251176,3.537327,-6.516643,-0.037755,0.012557
0.020000,16.000360,12.217637,10.319316,3.406980,-6.517347,-0.035179,0.013369
0.020000,16.065886,12.218539,10.384848,3.276619,-6.518039,-0.034623,0.014159
0.020000,16.128804,12.219454,10.447773,3.146245,-6.518691,-0.032571,0.014925
0.020000,16.189114,12.220377,10.508090,3.015858,-6.519354,-0.033154,0.015668
0.020000,16.246816,12.221302,10.565799,2.885459,-6.519934,-0.028986,0.016385
0.020000,16.301909,12.222223,10.620900,2.755049,-6.520525,-0.029567,0.017077
0.020000,16.354394,12.223137,10.673393,2.624627,-6.521074,-0.027431,0.017741
0.020000,16.404270,12.224038,10.723277,2.494195,-6.521618,-0.027232,0.018378
0.020000,16.451536,12.224921,10.770552,2.363753,-6.522099,-0.024043,0.018986
0.020000,16.496194,12.225782,10.815218,2.233301,-6.522592,-0.024623,0.019564
0.020000,16.538243,12.226616,10.857275,2.102841,-6.523040,-0.022408,0.020113
0.020000,16.577682,12.227420,10.896722,1.972372,-6.523441,-0.020066,0.020630
0.020000,16.614512,12.228189,10.933560,1.841894,-6.523871,-0.021507,0.021117
0.020000,16.648732,12.228919,10.967788,1.711410,-6.524214,-0.017135,0.021571
0.020000,16.680343,12.229608,10.999406,1.580919,-6.524562,-0.017388,0.021993
0.020000,16.709344,12.230251,11.028415,1.450421,-6.524882,-0.016016,0.022382
0.020000,16.735736,12.230847,11.054813,1.319918,-6.525180,-0.014909,0.022737
0.020000,16.759518,12.231391,11.078601,1.189409,-6.525440,-0.012986,0.023059
0.020000,16.780690,12.231883,11.099779,1.058895,-6.525669,-0.011452,0.023346
0.020000,16.799253,12.232319,11.118347,0.928378,-6.525888,-0.010965,0.023599
0.020000,16.815205,12.232697,11.134304,0.797856,-6.526085,-0.009834,0.023816
0.020000,16.828548,12.233016,11.147651,0.667331,-6.526231,-0.007283,0.023999
0.020000,16.839281,12.233274,11.158387,0.536804,-6.526364,-0.006691,0.024145
0.020000,16.847404,12.233471,11.166512,0.406275,-6.526467,-0.005152,0.024257
0.020000,16.852917,12.233605,11.172027,0.275743,-6.526571,-0.005160,0.024333
0.020000,16.855821,12.233676,11.174931,0.145211,-6.526594,-0.001187,0.024372
0.020000,16.856693,12.233697,11.175804,0.043642,-5.078463,72.406562,0.024384
0.020000,16.856767,12.233699,11.175878,0.003670,-1.998624,153.991944,0.024385
0.020000,16.856767,12.233699,11.175878,0.000000,-0.183479,90.757242,0.024385
