dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,13.363707,19.702404,8.154947,9.994816,-12.334065,-966.013346,0.385960
0.020000,13.552102,19.781233,8.359169,10.211095,10.813938,1157.400163,0.405843
0.020000,13.742452,19.864875,8.567085,10.395791,9.234801,-78.956823,0.421415
0.020000,13.935046,19.952595,8.778715,10.581491,9.285023,2.511094,0.432595
0.020000,14.129646,20.043336,8.993431,10.735823,7.716593,-78.421520,0.439276
0.020000,14.325104,20.135524,9.209539,10.805387,3.478208,-211.919265,0.441383
0.020000,14.520278,20.227537,9.425314,10.788777,-0.830529,-215.436845,0.438955
0.020000,14.714732,20.318110,9.639828,10.725676,-3.155021,-116.224583,0.432104
0.020000,14.908594,20.406290,9.852803,10.648733,-3.847154,-34.606668,0.420946
0.020000,15.102179,20.491261,10.064215,10.570605,-3.906385,-2.961542,0.405574
0.020000,15.295755,20.572233,10.274043,10.491428,-3.958884,-2.624922,0.386072
0.020000,15.489535,20.648431,10.482266,10.411156,-4.013596,-2.735602,0.362526
0.020000,15.683663,20.719101,10.688857,10.329551,-4.080226,-3.331493,0.335042
0.020000,15.878200,20.783511,10.893780,10.246152,-4.169945,-4.485960,0.303762
0.020000,16.073115,20.840963,11.096986,10.160280,-4.293620,-6.183764,0.268884
0.020000,16.268271,20.890809,11.298407,10.071055,-4.461264,-8.382198,0.230677
0.020000,16.463421,20.932475,11.497956,9.977453,-4.680063,-10.939945,0.189491
0.020000,16.658212,20.965483,11.695524,9.878397,-4.952823,-13.638027,0.145763
0.020000,16.852192,20.989478,11.890982,9.772878,-5.275933,-16.155456,0.100011
0.020000,17.044827,21.004254,12.084183,9.660081,-5.639858,-18.196285,0.052819
0.020000,17.235538,21.009769,12.274974,9.539543,-6.026905,-19.352315,0.004810
0.020000,17.423727,21.006147,12.463198,9.411193,-6.417525,-19.531043,6.239794
0.020000,17.608816,20.993674,12.648706,9.275403,-6.789468,-18.597136,6.191998
0.020000,17.790275,20.972778,12.831365,9.132940,-7.123168,-16.685002,6.145145
0.020000,17.960946,20.945270,13.004238,8.643654,-24.464299,-867.056559,6.106236
0.020000,18.119631,20.918536,13.165159,8.046058,-29.879775,-270.773791,6.125470
0.020000,18.277381,20.894662,13.324705,7.977314,-3.437199,1322.128790,6.139748
0.020000,18.433915,20.872895,13.482746,7.902029,-3.764288,-16.354424,6.149592
0.020000,18.589021,20.852558,13.639180,7.821676,-4.017612,-12.666229,6.155406
0.020000,18.742536,20.833044,13.793929,7.737493,-4.209179,-9.578343,6.157496
0.020000,18.894331,20.813799,13.946940,7.650526,-4.348336,-6.957820,6.156084
0.020000,19.044304,20.794314,14.098173,7.561663,-4.443130,-4.739692,6.151320
0.020000,19.192365,20.774113,14.247606,7.471647,-4.500814,-2.884239,6.143296
0.020000,19.338434,20.752749,14.395229,7.381141,-4.525288,-1.223676,6.132052
0.020000,19.482429,20.729794,14.541042,7.290667,-4.523723,0.078243,6.117584
0.020000,19.624264,20.704837,14.685056,7.200706,-4.498028,1.284740,6.099851
0.020000,19.763840,20.677477,14.827289,7.111609,-4.454863,2.158268,6.078782
0.020000,19.901039,20.647324,14.967762,7.023679,-4.396528,2.916758,6.054285
0.020000,20.035717,20.613997,15.106502,6.936987,-4.334562,3.098298,6.026259
0.020000,20.167694,20.577128,15.243533,6.851534,-4.272649,3.095639,5.994604
0.020000,20.296752,20.536368,15.378874,6.767051,-4.224147,2.425114,5.959243
0.020000,20.422621,20.491398,15.512535,6.683059,-4.199616,1.226527,5.920136
0.020000,20.544977,20.441943,15.644508,6.598667,-4.219608,-0.999577,5.877314
0.020000,20.663443,20.387793,15.774763,6.512752,-4.295726,-3.805901,5.830899
0.020000,20.777587,20.328826,15.903239,6.423795,-4.447895,-7.608462,5.781134
0.020000,20.886940,20.265029,16.029841,6.330079,-4.685756,-11.893074,5.728401
0.020000,20.991014,20.196528,16.154436,6.229744,-5.016790,-16.551689,5.673230
0.020000,21.089339,20.123593,16.276858,6.121108,-5.431786,-20.749817,5.616288
0.020000,21.181493,20.046644,16.396915,6.002852,-5.912769,-24.049103,5.558345
0.020000,21.267151,19.966233,16.514401,5.874323,-6.426462,-25.684675,5.500226
0.020000,21.346106,19.883018,16.629113,5.735581,-6.937131,-25.533463,5.442749
0.020000,21.418294,19.797713,16.740862,5.587468,-7.405642,-23.425537,5.386666
0.020000,21.483791,19.711051,16.849491,5.431417,-7.802556,-19.845716,5.332614
0.020000,21.542804,19.623741,16.954874,5.269169,-8.112371,-15.490756,5.281086
0.020000,21.595645,19.536432,17.056928,5.102707,-8.323089,-10.535859,5.232422
0.020000,21.642702,19.449699,17.155604,4.933786,-8.446079,-6.149509,5.186820
0.020000,21.684407,19.364034,17.250882,4.763903,-8.494153,-2.403716,5.144354
0.020000,21.721215,19.279843,17.342767,4.594281,-8.481077,0.653791,5.105001
0.020000,21.753580,19.197455,17.431284,4.425844,-8.421845,2.961600,5.068667
0.020000,21.781942,19.117130,17.516469,4.259255,-8.329456,4.619491,5.035210
0.020000,21.806715,19.039075,17.598361,4.094588,-8.233347,4.805420,5.004462
0.020000,21.828288,18.963444,17.677009,3.932374,-8.110693,6.132725,4.976237
0.020000,21.847013,18.890355,17.752458,3.772465,-7.995449,5.762188,4.950349
0.020000,21.863213,18.819899,17.824753,3.614759,-7.885329,5.506013,4.926615
0.020000,21.877180,18.752137,17.893940,3.459317,-7.772082,5.662346,4.904861
0.020000,21.889176,18.687117,17.960057,3.305849,-7.673395,4.934336,4.884923
0.020000,21.899434,18.624870,18.023143,3.154324,-7.576283,4.855595,4.866652
0.020000,21.908167,18.565420,18.083231,3.004393,-7.496546,3.986836,4.849911
0.020000,21.915561,18.508778,18.140354,2.856163,-7.411504,4.252108,4.834574
0.020000,21.921785,18.454952,18.194539,2.709230,-7.346632,3.243599,4.820529
0.020000,21.926989,18.403944,18.245811,2.563614,-7.280798,3.291693,4.807676
0.020000,21.931308,18.355755,18.294194,2.419135,-7.223938,2.843043,4.795924
0.020000,21.934861,18.310382,18.339706,2.275597,-7.176913,2.351240,4.785192
0.020000,21.937755,18.267819,18.382366,2.133039,-7.127912,2.450038,4.775407
0.020000,21.940085,18.228063,18.422190,1.991201,-7.091874,1.801916,4.766508
0.020000,21.941937,18.191106,18.459194,1.850196,-7.050278,2.079784,4.758435
0.020000,21.943386,18.156944,18.493387,1.709623,-7.028621,1.082843,4.751139
0.020000,21.944499,18.125568,18.524783,1.569804,-6.990975,1.882311,4.744575
0.020000,21.945335,18.096973,18.553389,1.430320,-6.974180,0.839739,4.738705
0.020000,21.945947,18.071152,18.579218,1.291422,-6.944896,1.464216,4.733493
0.020000,21.946381,18.048102,18.602272,1.152736,-6.934299,0.529824,4.728910
0.020000,21.946676,18.027813,18.622563,1.014549,-6.909371,1.246427,4.724930
0.020000,21.946866,18.010285,18.640092,0.876447,-6.905107,0.213202,4.721532
0.020000,21.946980,17.995510,18.654868,0.738781,-6.883304,1.090161,4.718695
0.020000,21.947042,17.983490,18.666888,0.601011,-6.888477,-0.258665,4.716406
0.020000,21.947071,17.974216,18.676162,0.463688,-6.866185,1.114580,4.714652
0.020000,21.947082,17.967688,18.682690,0.326380,-6.865359,0.041325,4.713423
0.020000,21.947084,17.963905,18.686473,0.189164,-6.860815,0.227175,4.712712
0.020000,21.947084,17.962439,18.687939,0.073315,-5.792466,53.417477,4.712438
0.020000,21.947084,17.962179,18.688199,0.013000,-3.015727,138.836941,4.712389
0.020000,21.947084,17.962179,18.688199,0.000000,-0.650009,118.285912,4.712389
